,0
0,0.9589473306786757
1,0.9989476896082301
2,0.9884672435775929
3,0.9529623817191547
4,0.969971447564912
5,0.9566681665299803
6,0.9457746802604555
7,0.998763836544686
8,0.9235398868795806
9,0.9602462690366212
10,0.9845595201270113
11,0.9794327698410188
12,0.9573662731628814
13,0.963226262735524
14,0.9990916782205107
15,0.9670572206121174
16,0.933725743238305
17,0.9984964035783882
18,0.9703756057559082
19,0.9365400799899308
20,0.9596601725659498
21,0.9817859563192649
22,0.9873647320724032
23,0.9456592758945597
24,0.9800930542562191
25,0.9991808287962269
26,0.9898918141617113
27,0.9786726959019917
28,0.9448367474057677
29,0.9829718341377818
30,0.9998334665148807
31,0.9881169006736357
32,0.9932355431558921
33,0.9450035850691821
34,0.941687588568864
35,0.9566044453181047
36,0.949147080854958
37,0.9984285221203764
38,0.9871940601309572
39,0.9990018665325147
40,0.9814041789462027
41,0.9974457584781702
42,0.9992385583380565
43,0.9767774837562307
44,0.9723328933733161
45,0.9983332555587833
46,0.9578625807720627
47,0.9731688476061883
48,0.9920822328688469
49,0.9907724757914168
50,0.9732358699651484
51,0.936221029034698
52,0.9735397191866026
53,0.9856976742921322
54,0.9902348679793519
55,0.9985590978647885
56,0.9827428965837449
57,0.9849330619651793
58,0.9971318889749629
59,0.9800682049276597
60,0.9635594501644223
61,0.9997413588187976
62,0.9853247085271712
63,0.9986203706031076
64,0.9980190743551874
65,0.9980912469677672
66,0.9987063526943616
67,0.9591738700711772
68,0.9245376165142659
69,0.9309793919788458
70,0.9893921945535055
71,0.9875577279943454
72,0.9680043908118825
73,0.9722761100370961
74,0.9610936135445274
75,0.9697029139784235
76,0.935427412229995
77,0.9975034182199223
78,0.9890439318690414
79,0.9724742749579209
80,0.9520626462892335
81,0.9788058796640435
82,0.9992158735168251
83,0.9994874861490796
84,0.9993902287550473
85,0.9974529075627108
86,0.998532563748759
87,0.9997541407936269
88,0.9585589912133535
89,0.964203337539931
90,0.9861060366113797
91,0.9813026295988525
92,0.9698266780709822
93,0.9708555665546589
94,0.9795539932252767
95,0.9304775096027205
96,0.997766910324052
97,0.9989519926945648
98,0.9882774777908714
99,0.9998232387298985
100,0.9905656604689882
101,0.9539920325005685
102,0.931443593453695
103,0.9877811986266287
104,0.9785042744585287
105,0.9998591919957347
106,0.997205866676713
107,0.995501597964069
108,0.947170289642942
109,0.9852998314391748
110,0.9537950652524637
111,0.9974619225912269
112,0.9607864464059338
113,0.9843838553327466
114,0.9594682906929431
115,0.9417278356461158
116,0.9790938804839519
117,0.9982953414210805
118,0.951486536720278
119,0.9772062201971324
120,0.9968315958155765
121,0.936698935168281
122,0.9778197235241293
123,0.9984062483948117
124,0.9988771281689844
125,0.941340474085325
126,0.981659932582351
127,0.9904679363303976
128,0.9914509849283842
129,0.9046526786374105
130,0.9988894975728114
131,0.9519667244540593
132,0.997753647038682
133,0.9853927634672486
134,0.9360345421028415
135,0.9753991858299407
136,0.9818267937665474
137,0.9934236012097409
138,0.9861414556555061
139,0.9986398125208136
140,0.9995525577751473
141,0.9999997697334672
142,0.956044004194064
143,0.9990700254014815
144,0.9765069864099579
145,0.9662893009044293
146,0.9987089292232739
147,0.9991621498189835
148,0.9997615815287679
149,0.9883018771335519
150,0.9796981266436077
151,0.9979170334204907
152,0.956160196408982
153,0.9925313331366574
154,0.9937157172912369
155,0.9974919852220581
156,0.9539635734997342
157,0.9983870799839368
158,0.998534356943932
159,0.9561079260704115
160,0.9989676379450592
161,0.9377480897947283
162,0.9828297359859861
163,0.9987719037390704
164,0.9359345166452914
165,0.964853095930366
166,0.970235124679033
167,0.9986804254633022
168,0.9999996493042245
169,0.9999998515597806
170,0.9976148618209062
171,0.9801965728057503
172,0.9984016224715249
173,0.9735537673752588
174,0.993271771242863
175,0.9430268087037814
176,0.9730250169577345
177,0.999059905693348
178,0.9716869761890036
179,0.9568418674371908
180,0.9868897976200098
181,0.9964083889211637
182,0.998272696423113
183,0.9792760945974548
184,0.9989689133571283
185,0.98524025778111
186,0.9880551891452268
187,0.983232590398227
188,0.9998550604898273
189,0.9710774692505701
190,0.9987723666150358
191,0.9715424487036894
192,0.998679623381499
193,0.9805123983177445
194,0.9986853420672182
195,0.9988457588360602
196,0.9804116058538038
197,0.9329168234666305
198,0.9832074835022404
199,0.9778671568164365
200,0.9905042787059838
201,0.9949246372809575
202,0.9999990068315046
203,0.9995150264428989
204,0.9994702980712754
205,0.9592181031253713
206,0.9929362072114319
207,0.9999999336908186
208,0.9994212958008872
209,0.9985297237230137
210,0.9969032316378553
211,0.9994169699179859
212,0.9972558728337219
213,0.9998144088006827
214,0.9985286913928858
215,0.9581836756498038
216,0.9623106645629769
217,0.9933117195528862
218,0.9908924135198736
219,0.9981580149076077
