,0
0,-0.023640335836958088
1,-0.011728832264932515
2,0.0007243140188360463
3,-0.0006914139885748303
4,0.0006674230640567338
5,0.003283362659544141
6,0.005872985779302734
7,-0.004361853032257247
8,-7.778670320269848e-05
9,0.005285787909325829
10,0.0025440235616386647
11,-0.0031541263006786965
12,0.007895702483855889
13,0.011385904720756767
14,-0.009482907773199952
15,-0.00307804273472347
16,-0.010038483750759147
17,-0.01593440396365754
18,0.0016535080619810086
19,-0.008838308440382392
20,0.0032506943865638314
21,-0.004507614194413251
22,0.007929317711934511
23,-0.003169747219372832
24,0.00643165158149544
25,-0.005935843528724691
26,-0.0080753895808087
27,0.002665829748739509
28,-0.03587785058406124
29,-0.006217628052576377
30,-0.0032971166306573155
31,0.0043789462497716095
32,-0.017652283179013826
33,-0.02020861027825333
34,-0.013638786373312823
35,-0.011491398828342615
36,-0.0014085000802048016
37,-0.016199530906487333
38,-0.0009927939047468326
39,-0.01146679246589774
40,-0.006784044679116342
41,-0.005004764420262801
42,-0.0027942282341656822
43,-0.009150019863928079
44,-0.013399532445554958
45,-0.012212695219241974
46,-0.00479039865282692
47,0.0033972940629406166
48,-0.0066720884077091985
49,-0.003401057781652365
50,-0.0025967932462091026
51,-0.00025594919110797786
52,0.003876271252100018
53,-0.002464044650002944
54,-0.0015972318895389405
55,-0.005258609258511259
56,-0.007082587892575395
57,0.006768546760060305
58,-0.0027160755516501844
59,0.0022285663530578104
60,-0.006420171479262287
61,-0.001112490971153857
62,-0.0008639662040786408
63,-0.007982641863433853
64,-0.022083279457759123
65,-0.0212970895160511
66,-0.017941508372943785
67,-0.010757096465398847
68,-0.007089457664824232
69,0.016026509492163606
70,0.002529488725789025
71,0.0017271595998646391
72,-0.02095297342886413
73,-0.01235674122891263
74,-0.02235776403411983
75,-0.013792572810672657
76,-0.008697726126348346
77,-0.030884881413171854
78,-0.004105342873121048
79,-0.022879201284604512
80,-0.005735271520691679
81,-0.014615581714153574
82,-0.00349703661992742
83,-0.0028012986297830667
84,-0.0028390341020278157
85,-0.008942900144507326
86,-0.017686452780751868
87,-0.004185032050530362
88,-0.010554302575403095
89,-0.0004952688717403483
90,-0.0011013904348618141
91,-0.0015477930008013813
92,0.0014348235499410697
93,-0.016912494779376033
94,-0.0033807955139272235
95,0.004794641425786366
96,-0.0021789153650362447
97,-0.003625105103383895
98,-0.01084831948465193
99,-0.0007175566970426743
100,-0.005631621763626637
101,-0.015635335375831845
102,-0.013740874796938278
103,-0.005299001094173474
104,0.0003254614634149798
105,-0.0006773072965507615
106,-0.003331842272885905
107,-0.009691337134413513
108,-0.012138521516857365
109,-0.0047051951456453635
110,-0.01504795229902318
111,0.00033596672467329326
112,-0.006352260130875675
113,-0.008255049125904038
114,-0.000447944188930174
115,-0.012837339409403774
116,-0.002592921353281237
117,-0.01986355593635363
118,-0.009208173591392754
119,-0.024522572760401106
120,-0.025682226548719087
121,-0.009277931115069228
122,-0.0027308832913785176
123,-0.018277426648145103
124,-0.005220962634649844
125,-0.0044910993932267135
126,-0.00437837824907285
127,0.0037766456094184423
128,-0.004244398897690008
129,-0.007770215360315718
130,-0.0008534975391671849
131,-0.027872240822700383
132,-0.039273931072538314
133,-0.010452980859858744
134,-0.015873429417233215
135,0.0020407586392437935
136,-0.017772303151020175
137,-0.009489133595689018
138,-0.010534668433373412
139,-0.0066102639434931065
140,0.0006979062183449358
141,-0.0013349805905634188
142,-0.012261905891636187
143,-0.0038223721627351896
144,-0.008371568981419693
145,-0.0063368349081703145
146,-0.004663024974980378
147,-0.0059354073840523405
148,-0.006153788455932603
149,-0.0034964510475180423
150,-0.010715126967405654
151,-0.03317636982853978
152,0.008091658721836502
153,-0.0029637478989378036
154,-0.017068492275660815
155,-0.03920775758731019
156,-0.003884301262091706
157,-0.016600843434284727
158,-0.005448207447088685
159,-0.01285280356208869
160,-0.013956865120032512
161,0.0032925836742137243
162,-0.0075834644358423586
163,-0.004760895926996005
164,-0.0012541750257469375
165,-0.01648519248092499
166,0.0023581415086022903
167,-0.009152651866450274
168,-0.0029286763530637573
169,-0.001398552993800202
170,-0.02210044303862103
171,-0.004724141986564988
172,-0.020202772703969606
173,-0.0036956484816729127
174,-0.0002426964762421182
175,0.00019032339746756648
176,-0.008706259941640529
177,-0.00385568900853533
178,-0.011360930587888892
179,0.0005914520573547628
180,-0.005068555096383093
181,-0.001321112254423393
182,-0.012568576562832088
183,-0.005917017873172641
184,-0.010695800829564596
185,-0.01260219070905312
186,-0.0016407620327770578
187,-0.006364904269718447
188,-0.0013682044784290126
189,-0.0006777316095279263
190,-0.00036022570233746443
191,-0.007490766187845247
192,-0.0029973762071896005
193,-0.004018368254139078
194,-0.006212045667176129
195,0.0006171969098303099
196,0.002750355008754017
197,0.016212763159073232
198,-0.002350597956044148
199,0.005354657805571383
200,0.0017256093899201013
201,-0.00022703821292928796
202,-0.0014850119284458517
203,2.947695453176522e-05
204,-0.002017565948121957
205,-0.006334244374246717
206,-0.003264628723995534
207,-0.0024749827237550434
208,0.011491324323805759
209,-0.012338719705861026
210,-0.014892159111127653
211,-0.0019783699808832017
212,-0.003988827166235553
213,-1.7860536953505143e-05
214,-0.006927591330833001
215,-0.024576230508776834
216,-0.007975406938467705
217,-0.010417187008056217
218,-0.0005562913013775049
219,-0.009156839611039642
