,0
0,-0.012860383310675516
1,0.021029723648303023
2,-0.000816364071691833
3,-0.0008660350396161309
4,-0.009892258050278713
5,-0.006643209847046805
6,-0.0069054155562455755
7,-0.005435575344034049
8,-0.012809409309775255
9,-0.004615805447526239
10,0.005984552370643215
11,-0.0005720266077915426
12,-0.008619114573575004
13,0.002104266585007508
14,-0.004356964092995019
15,-0.004672324447307918
16,0.02146108631650634
17,0.006681581106947387
18,0.006115976495169484
19,-0.002496066511476158
20,-0.0010023709149571403
21,-0.0018243759397126857
22,-0.002532628482888377
23,0.007455860467860731
24,-0.004489470079828806
25,0.009468638870391288
26,-0.0020926005990338226
27,-0.0027707781068708748
28,-0.0048860209567376245
29,-0.008642028160409154
30,0.019246077390645544
31,0.00561064408140588
32,-0.008057372257493256
33,0.002623822522242386
34,-0.0029887450257746195
35,-0.00025675834933203134
36,0.001965445563838042
37,0.017420437191125016
38,0.003183179429557814
39,0.01775516163321811
40,-0.00820205486263248
41,-0.0027882818557092293
42,-0.0015912527716088753
43,-0.002276156040557531
44,-0.007949410217769959
45,-0.0023185879879172866
46,0.0004936685838252686
47,0.01023258748191358
48,0.0007405148772532399
49,0.0014592466740657173
50,-0.00415334677331014
51,0.009110608321347913
52,0.00044449854178907344
53,-0.00015329548611298094
54,0.0029251036024193766
55,-0.015995304313651815
56,0.0039028263515668016
57,0.0012333290342576575
58,0.0012751525439504974
59,0.005356742757732458
60,-0.004086198304129596
61,-0.004160253573623152
62,0.001493796245553014
63,-0.011874889463732163
64,-0.009281697212537132
65,0.005025422524507661
66,0.018278229767750842
67,0.008659377875853025
68,0.004267273310050612
69,-0.005874694480340281
70,-0.0014145710351805008
71,-0.0002383280279190103
72,0.0025594538996962513
73,0.010583583838408295
74,-0.0005585307475182155
75,-0.0020811457137715206
76,0.004392564083074646
77,0.00022239554547454077
78,-0.0017814473129358355
79,-0.00044222040017416475
80,-0.008069402205828524
81,-0.001177734622453741
82,-0.0007036805690887604
83,0.000988810082744429
84,-0.000490140307409348
85,-0.005619707633781168
86,-0.00038921985915063573
87,0.021393218613560028
88,-0.0023042397899484257
89,-0.014272776431108802
90,0.006170436777480859
91,0.002541131022194776
92,0.005771461450690296
93,-0.00720777658607652
94,0.005483325136477646
95,-0.017343716732925785
96,-0.004654261911620772
97,6.717511139986421e-05
98,0.004121662410496718
99,-0.0009675946282401426
100,-0.00212176785554119
101,0.0066793514023144596
102,-0.006423802997687744
103,0.005786157672797998
104,-0.00599915666397699
105,-0.0020291826036480387
106,0.0014874457671005814
107,0.0015265643832620412
108,0.0038320839921097694
109,0.0035638896418743737
110,-0.0022868850022330633
111,0.0017915965968775538
112,0.000229969172314215
113,-0.011055098475633685
114,-0.01831685249586723
115,0.0006472460967223981
116,-0.003367752250429845
117,0.02005142041020136
118,-0.0005645833756116048
119,-0.003928414239808831
120,-0.008171253700007597
121,-0.017149645455839746
122,-0.010372508129236735
123,0.008642485893057383
124,-0.001365207477814323
125,0.010051488400691255
126,-0.003918969399745009
127,0.0056823689313905135
128,0.0012824457796547506
129,-0.007013781689593657
130,0.0011880900272087658
131,0.0041846668933605
132,-0.008196156747488192
133,0.0004809594428270003
134,-0.020481838298026744
135,0.0002889531804619594
136,-0.014637363956481853
137,-0.006165604107552625
138,-0.0062758769292945715
139,-0.0049338811656172155
140,-0.002754418739742359
141,-0.005044141142402481
142,-0.011368213987045017
143,-0.001212089095865565
144,0.00746243386289791
145,0.005454725276772265
146,-0.00018917248340066806
147,-0.001523071791449837
148,-0.00010608551480117967
149,-0.004965106410477205
150,0.001991582317959484
151,-0.0022786135849823808
152,0.011233918275584287
153,-0.005167926859392935
154,0.0015579701609276242
155,0.017934052827043523
156,0.004166807623565916
157,0.01983165096673667
158,-0.004047385640097545
159,0.008513655452293989
160,-0.006846426417628004
161,0.0018326135401165455
162,-0.007227497735185828
163,-0.004574316378769705
164,-0.0033535941247215817
165,-0.004797574398786253
166,-0.004616112082434398
167,0.00035131799252496876
168,0.003971404371945653
169,0.0010164741736549132
170,-0.007135645960057779
171,0.0030380516162828997
172,0.009550285253737911
173,0.004628286099046974
174,0.003501147342230837
175,0.01306830740695375
176,0.012073756808955949
177,0.0013213295816854043
178,-0.0016123729701007505
179,0.0029507837054134622
180,-0.0038933120588717784
181,0.003757321410461145
182,0.002125956446670685
183,0.004849873689835249
184,0.018954306994728665
185,0.005826528753051008
186,0.004133649831466357
187,0.009102288333043163
188,0.001615434797589188
189,0.003661496495576344
190,0.0020095628269061194
191,0.0019194144177543393
192,0.00893671084890535
193,-0.005522853055571986
194,-0.006014641039231883
195,0.0017046394384897523
196,-0.004508499869580795
197,-0.0051469268468640195
198,0.00019650567117146522
199,0.0006957247503311947
200,-0.002637256055765036
201,-0.00021390222756778599
202,-0.0030162653158249952
203,0.0007929100809320744
204,0.0016641137894843894
205,0.003960500481499762
206,-0.003998194363206586
207,-0.0021177488862278437
208,-0.017556438837779353
209,-0.008272756831829042
210,-0.00033294501602654236
211,0.004089032751416255
212,-0.005651851716198308
213,-0.005675164497431773
214,-0.001431249081369712
215,-0.001195464038032945
216,-0.013396622969402472
217,-0.0015860964286229517
218,-0.0010958747480920294
219,0.0004249517552210591
